assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,timeOnIce,wins,season,completeGamePct,completeGames,goalsFor,goalsForAverage,incompleteGames,qualityStart,qualityStartsPct,regulationLosses,regulationWins,shotsAgainstPer60,season_year,name_key,heightInInches,weightInPounds,birthCity,birthCountry,draftYear,draftRound,draftOverall,player_name_cw,team_cw,position_cw,cap_hit
0,6,4,Jaxson Stauber,0,17,3.25687,Stauber,1,1,0,8483530,0,0.8924,141,20242025,L,158,1,UTA,18791,2,20242025,1.0,4,16,3.06529,0,3,0.75,1,2,30.269811,2025,jaxson stauber,75,174,Wayzata,USA,,,,,,,
0,13,11,Ville Husso,0,37,3.47001,Husso,6,3,0,8478024,0,0.88988,299,20242025,L,336,0,"DET,ANA",38386,2,20242025,0.818181,9,24,2.25082,2,7,0.636363,9,2,31.51149,2025,ville husso,75,205,Helsinki,FIN,2014.0,4.0,4.0,Ville Husso,ANA,G,2200000.0
0,5,3,Akira Schmid,0,5,1.25997,Schmid,0,1,0,8481033,0,0.94444,85,20242025,L,90,0,VGK,14286,2,20242025,1.0,3,11,2.77194,0,3,1.0,0,2,22.679548,2025,akira schmid,77,190,Bern,CHE,2018.0,5.0,12.0,Akira Schmid,VGK,G,875000.0
0,9,7,Spencer Martin,0,27,3.89438,Martin,4,1,0,8477484,0,0.84571,148,20242025,L,175,1,CAR,24959,3,20242025,0.857142,6,23,3.31744,1,1,0.142857,4,3,25.241397,2025,spencer martin,75,191,Oakville,CAN,2013.0,3.0,2.0,,,,
0,10,10,Semyon Varlamov,0,29,2.88844,Varlamov,4,3,0,8473575,0,0.88931,233,20242025,L,262,0,NYI,36144,3,20242025,1.0,10,26,2.58964,0,5,0.5,6,2,26.095617,2025,semyon varlamov,74,201,Samara,RUS,2006.0,1.0,23.0,Semyon Varlamov,NYI,G,2750000.0
0,6,6,Dennis Hildeby,0,20,3.32578,Hildeby,3,0,0,8483710,0,0.8782,137,20242025,L,156,0,TOR,21649,3,20242025,1.0,6,15,2.49434,0,2,0.333333,3,3,25.941152,2025,dennis hildeby,79,231,Jarfalla,SWE,2022.0,4.0,25.0,Dennis Hildeby,TOR,G,841667.0
0,6,4,Nico Daws,0,7,1.59786,Daws,1,0,0,8482076,0,0.93859,107,20242025,L,114,1,NJD,15771,3,20242025,1.0,4,14,3.19573,0,3,0.75,1,2,26.022448,2025,nico daws,76,205,Munich,DEU,2020.0,3.0,22.0,,,,
0,6,6,Dustin Tokarski,0,13,2.17684,Tokarski,2,0,0,8474682,0,0.90151,119,20242025,L,132,1,CAR,21499,4,20242025,1.0,6,18,3.01409,0,3,0.5,2,4,22.103355,2025,dustin tokarski,72,198,Watson,CAN,2008.0,5.0,1.0,,,,
0,15,12,Joel Blomqvist,0,49,3.80607,Blomqvist,9,1,0,8482446,0,0.8847,376,20242025,L,425,0,PIT,46347,4,20242025,0.916666,11,38,2.95164,1,5,0.416666,10,4,33.011847,2025,joel blomqvist,75,204,Uusikaarlepyy,FIN,2020.0,2.0,21.0,,,,
1,13,12,Yaroslav Askarov,0,37,3.09709,Askarov,6,2,0,8482137,1,0.89635,320,20242025,R,357,0,SJS,43008,4,20242025,0.916666,11,29,2.42745,1,7,0.583333,7,4,29.882814,2025,yaroslav askarov,75,180,Omsk,RUS,2020.0,1.0,11.0,Yaroslav Askarov,SJS,G,2000000.0
1,25,24,Vitek Vanecek,0,84,3.61644,Vanecek,14,4,0,8477970,1,0.88397,640,20242025,L,724,1,"SJS,FLA",83618,5,20242025,0.916666,22,51,2.19569,2,10,0.416666,17,4,31.170322,2025,vitek vanecek,74,184,Havlickuv Brod,CZE,2014.0,2.0,9.0,Vitek Vanecek,UTA,G,1500000.0
0,17,13,Aleksei Kolosov,0,54,3.59234,Kolosov,9,1,0,8482783,0,0.86699,352,20242025,L,406,0,PHI,54115,5,20242025,1.0,13,49,3.25972,0,4,0.307692,10,5,27.009147,2025,aleksei kolosov,73,185,Minsk,BLR,2021.0,3.0,14.0,,,,
0,26,24,Ivan Fedotov,0,75,3.14901,Fedotov,13,4,0,8478905,0,0.8798,549,20242025,L,624,0,PHI,85741,6,20242025,0.875,21,52,2.18331,3,8,0.333333,15,4,26.199834,2025,ivan fedotov,79,209,Lappeenranta,FIN,2015.0,7.0,7.0,,,,
0,16,15,Jakub Dobes,0,40,2.74353,Dobes,4,3,0,8482487,0,0.90909,400,20242025,L,440,1,MTL,52487,7,20242025,0.933333,14,36,2.46918,1,8,0.533333,7,6,30.178901,2025,jakub dobes,76,215,Ostrava,CZE,2020.0,5.0,12.0,Jakub Dobes,MTL,G,965000.0
0,11,11,Jet Greaves,0,21,1.9088,Greaves,2,2,0,8482982,0,0.93805,318,20242025,L,339,2,CBJ,39606,7,20242025,1.0,11,38,3.45402,0,7,0.636363,4,7,30.813514,2025,jet greaves,72,188,Cambridge,CAN,,,,Jet Greaves,CBJ,G,812500.0
1,20,19,Daniil Tarasov,0,65,3.54411,Tarasov,10,2,0,8480193,1,0.88051,479,20242025,L,544,1,CBJ,66025,7,20242025,0.947368,18,53,2.88981,1,7,0.368421,11,6,29.661493,2025,daniil tarasov,77,203,Novokuznetsk,RUS,2017.0,3.0,24.0,Daniil Tarasov,FLA,G,1050000.0
0,26,26,Philipp Grubauer,0,85,3.49199,Grubauer,17,1,0,8475831,0,0.87518,596,20242025,L,681,0,SEA,87629,8,20242025,0.923076,24,64,2.62926,2,10,0.384615,17,7,27.97704,2025,philipp grubauer,73,188,Rosenheim,DEU,2010.0,4.0,22.0,,,,
0,12,11,Leevi Meriläinen,0,22,1.991,Meriläinen,3,1,0,8482447,0,0.92542,273,20242025,L,295,3,OTT,39779,8,20242025,0.90909,10,33,2.9865,1,7,0.636363,4,7,26.697504,2025,leevi merilainen,74,196,Oulu,FIN,2020.0,3.0,9.0,,,,
2,22,22,Connor Ingram,0,66,3.27241,Ingram,8,4,4,8478971,2,0.88172,492,20242025,L,558,0,UTA,72607,9,20242025,0.863636,19,65,3.22282,3,8,0.363636,12,9,27.666754,2025,connor ingram,73,218,Saskatoon,CAN,2016.0,3.0,27.0,Connor Ingram,EDM,G,1150000.0
0,19,18,Jonas Johansson,0,58,3.13442,Johansson,6,3,0,8477992,0,0.8953,496,20242025,L,554,1,TBL,66615,9,20242025,1.0,18,68,3.67484,0,7,0.388888,7,9,29.939203,2025,jonas johansson,77,220,Gavle,SWE,2014.0,3.0,1.0,Jonas Johansson,TBL,G,1250000.0
0,20,20,Eric Comrie,0,47,2.39074,Comrie,10,1,0,8477480,0,0.91407,500,20242025,L,547,2,WPG,70773,9,20242025,0.95,19,54,2.74681,1,14,0.7,11,8,27.824171,2025,eric comrie,73,190,Edmonton,CAN,2013.0,2.0,29.0,Eric Comrie,WPG,G,825000.0
0,24,21,James Reimer,0,69,3.03778,Reimer,10,2,0,8473503,0,0.89728,594,20242025,L,662,1,"ANA,BUF",81770,10,20242025,1.0,21,69,3.03778,0,11,0.523809,11,9,29.145164,2025,james reimer,74,200,Morweena,CAN,2006.0,4.0,6.0,James Reimer,OTT,G,850000.0
0,23,23,Thatcher Demko,0,63,2.9033,Demko,8,3,0,8477967,0,0.88927,506,20242025,L,569,1,VAN,78118,10,20242025,0.913043,21,56,2.58071,2,9,0.391304,11,9,26.22187,2025,thatcher demko,76,192,San Diego,USA,2014.0,2.0,6.0,Thatcher Demko,VAN,G,5000000.0
0,36,33,Arvid Soderblom,0,111,3.17672,Soderblom,18,7,0,8482821,0,0.89788,976,20242025,L,1087,0,CHI,125790,10,20242025,0.969696,32,91,2.60434,1,15,0.454545,23,9,31.108991,2025,arvid soderblom,75,180,Göteborg,SWE,,,,Arvid Söderblom,CHI,G,2750000.0
0,27,24,Joonas Korpisalo,0,74,2.90252,Korpisalo,10,3,0,8476914,0,0.89321,619,20242025,L,693,3,BOS,91782,11,20242025,1.0,24,69,2.70641,0,10,0.416666,13,11,27.1818,2025,joonas korpisalo,76,200,Pori,FIN,2012.0,3.0,1.0,Joonas Korpisalo,BOS,G,4000000.0
1,24,20,Jonathan Quick,0,70,3.16817,Quick,7,2,2,8471734,1,0.89345,587,20242025,L,657,3,NYR,79541,11,20242025,1.0,20,75,3.39447,0,8,0.4,9,11,29.735608,2025,jonathan quick,73,219,Milford,USA,2005.0,3.0,11.0,Jonathan Quick,NYR,G,1550000.0
1,29,28,John Gibson,0,72,2.76541,Gibson,11,2,4,8476434,1,0.91245,740,20242025,L,811,0,ANA,93729,11,20242025,0.821428,23,66,2.53496,5,15,0.535714,13,11,31.149377,2025,john gibson,75,209,Pittsburgh,USA,2011.0,2.0,9.0,John Gibson,DET,G,6400000.0
0,30,27,Anton Forsberg,0,76,2.71989,Forsberg,12,3,0,8476341,0,0.90104,692,20242025,L,768,3,OTT,100592,11,20242025,0.925925,25,63,2.25465,2,12,0.444444,15,11,27.485287,2025,anton forsberg,75,200,Härnösand,SWE,2011.0,7.0,7.0,Anton Forsberg,LAK,G,2250000.0
1,30,29,Dan Vladar,0,83,2.79612,Vladar,11,6,2,8478435,1,0.89753,727,20242025,L,810,2,CGY,106862,12,20242025,1.0,29,70,2.35818,0,15,0.517241,16,10,27.28753,2025,dan vladar,77,209,Prague,CZE,2015.0,3.0,14.0,,,,
0,38,38,Petr Mrazek,0,116,3.34596,Mrazek,21,2,0,8475852,0,0.89118,950,20242025,L,1066,1,"CHI,DET",124807,12,20242025,0.894736,34,95,2.74023,4,19,0.5,23,11,30.748275,2025,petr mrazek,74,192,Ostrava,CZE,2010.0,5.0,21.0,Petr Mrazek,ANA,G,4250000.0
1,22,22,Frederik Andersen,0,55,2.50091,Andersen,8,1,0,8475883,1,0.89926,491,20242025,L,546,1,CAR,79171,13,20242025,1.0,22,67,3.04657,0,14,0.636363,8,13,24.827273,2025,frederik andersen,76,229,Herning,DNK,2012.0,3.0,26.0,Frederik Andersen,CAR,G,2750000.0
0,31,29,Jake Allen,0,77,2.65797,Allen,16,1,0,8474596,0,0.90842,744,20242025,L,819,4,NJD,104290,13,20242025,0.931034,27,71,2.45085,2,15,0.517241,17,13,28.271167,2025,jake allen,74,197,Fredericton,CAN,2008.0,2.0,4.0,Jake Allen,NJD,G,1800000.0
0,26,22,Marc-Andre Fleury,0,68,2.93468,Fleury,9,1,2,8470594,0,0.8985,602,20242025,L,670,1,MIN,83416,14,20242025,1.0,22,70,3.021,0,12,0.545454,9,13,28.915316,2025,marcandre fleury,74,185,Sorel,CAN,2003.0,1.0,1.0,,,,
1,27,24,Casey DeSmith,0,65,2.59222,DeSmith,8,2,2,8479193,1,0.91458,696,20242025,L,761,2,DAL,90270,14,20242025,1.0,24,81,3.2303,0,12,0.5,9,14,30.348953,2025,casey desmith,72,188,Rochester,USA,,,,Casey DeSmith,DAL,G,1000000.0
2,38,35,Alex Nedeljkovic,1,112,3.12434,Nedeljkovic,15,5,2,8477968,3,0.89373,942,20242025,L,1054,1,PIT,129051,14,20242025,0.914285,32,92,2.56642,3,18,0.514285,17,13,29.402329,2025,alex nedeljkovic,72,205,Parma,USA,2014.0,2.0,7.0,Alex Nedeljkovic,SJS,G,2500000.0
0,24,22,Scott Wedgewood,0,53,2.31595,Wedgewood,6,2,0,8475809,0,0.9083,525,20242025,L,578,2,"NSH,COL",82385,14,20242025,0.954545,21,71,3.1025,1,12,0.545454,7,12,25.257025,2025,scott wedgewood,74,201,Brampton,CAN,2010.0,3.0,24.0,Scott Wedgewood,COL,G,1500000.0
0,30,26,Alex Lyon,0,73,2.80835,Lyon,9,1,2,8479312,0,0.89645,632,20242025,L,705,1,DET,93578,14,20242025,0.884615,23,75,2.88529,3,13,0.5,10,13,27.12176,2025,alex lyon,73,199,Baudette,USA,,,,Alex Lyon,BUF,G,1500000.0
0,34,29,Justus Annunen,0,95,3.18468,Annunen,15,1,0,8481020,0,0.88329,719,20242025,L,814,0,"COL,NSH",107389,15,20242025,0.931034,27,90,3.01706,2,11,0.37931,16,15,27.287711,2025,justus annunen,76,210,Kempele,FIN,2018.0,3.0,2.0,Justus Annunen,NSH,G,837500.0
1,49,47,Alexandar Georgiev,0,165,3.70536,Georgiev,26,4,0,8480382,1,0.87471,1152,20242025,L,1317,0,"COL,SJS",160308,15,20242025,0.87234,41,121,2.71726,6,17,0.361702,29,12,29.575567,2025,alexandar georgiev,73,178,Ruse,BGR,,,,,,,
1,29,29,Ilya Samsonov,0,82,2.81889,Samsonov,9,4,4,8478492,1,0.89095,670,20242025,L,752,2,VGK,104722,16,20242025,1.0,29,94,3.23141,0,14,0.482758,12,15,25.851301,2025,ilya samsonov,75,208,Magnitogorsk,RUS,2015.0,1.0,22.0,,,,
1,36,35,Tristan Jarry,0,105,3.11896,Jarry,12,6,2,8477465,1,0.89289,867,20242025,L,971,2,PIT,121194,16,20242025,0.914285,32,107,3.17837,3,17,0.485714,15,16,28.843012,2025,tristan jarry,76,201,Surrey,CAN,2013.0,2.0,14.0,Tristan Jarry,EDM,G,5375000.0
1,31,28,Joel Hofer,0,74,2.64471,Hofer,8,3,2,8480981,1,0.90352,693,20242025,L,767,1,STL,100729,16,20242025,0.928571,26,88,3.14507,2,14,0.5,10,16,27.412166,2025,joel hofer,77,193,Winnipeg,CAN,2018.0,4.0,14.0,Joel Hofer,STL,G,3400000.0
0,34,31,David Rittich,0,88,2.83799,Rittich,14,2,2,8479496,0,0.88715,684,20242025,L,771,0,LAK,111628,16,20242025,0.967741,30,89,2.87024,1,15,0.48387,15,15,24.864729,2025,david rittich,75,200,Jihlava,CZE,,,,David Rittich,NYI,G,1000000.0
2,38,36,Spencer Knight,0,100,2.72374,Knight,16,3,0,8481519,2,0.90207,912,20242025,L,1011,2,"FLA,CHI",132171,17,20242025,1.0,36,101,2.75098,0,19,0.527777,17,15,27.537054,2025,spencer knight,75,191,Darien,USA,2019.0,1.0,13.0,Spencer Knight,CHI,G,4500000.0
0,39,38,Charlie Lindgren,0,104,2.72846,Lindgren,14,3,0,8479292,0,0.89644,883,20242025,R,985,1,WSH,137220,20,20242025,0.973684,37,114,2.99081,1,16,0.421052,15,19,25.841714,2025,charlie lindgren,74,190,Lakeville,USA,,,,Charlie Lindgren,WAS,G,3000000.0
1,58,58,Juuse Saros,0,167,2.98408,Saros,31,6,4,8477424,1,0.89572,1426,20242025,L,1592,4,NSH,201469,20,20242025,0.931034,54,137,2.44801,4,27,0.465517,37,18,28.447056,2025,juuse saros,71,180,Forssa,FIN,2013.0,4.0,8.0,Juuse Saros,NSH,G,7740000.0
1,34,33,Anthony Stolarz,0,71,2.14404,Stolarz,8,3,0,8476932,1,0.92565,884,20242025,L,955,4,TOR,119214,21,20242025,0.969696,32,105,3.17076,1,21,0.636363,10,21,28.838894,2025,anthony stolarz,78,248,Edison,USA,2012.0,2.0,15.0,Anthony Stolarz,TOR,G,2500000.0
0,47,43,Cam Talbot,0,129,2.92941,Talbot,19,5,0,8475660,0,0.90115,1167,20242025,L,1295,2,DET,158530,21,20242025,0.906976,39,126,2.86128,4,22,0.511627,24,20,29.407683,2025,cam talbot,75,202,Caledonia,CAN,,,,,,,
1,36,31,Calvin Pickard,0,85,2.71029,Pickard,10,1,0,8475717,1,0.89988,764,20242025,L,849,0,EDM,112903,22,20242025,0.935483,29,102,3.25234,2,20,0.645161,11,22,27.071025,2025,calvin pickard,73,206,Moncton,CAN,2010.0,2.0,19.0,,,,
0,47,45,Samuel Ersson,0,136,3.13631,Ersson,17,5,2,8481035,0,0.88296,1026,20242025,L,1162,2,PHI,156107,22,20242025,0.888888,40,121,2.79039,5,19,0.422222,21,18,26.797004,2025,samuel ersson,75,194,Falun,SWE,2018.0,5.0,19.0,Samuel Ersson,PHI,G,1450000.0
0,58,58,Jeremy Swayman,0,176,3.1145,Swayman,29,7,2,8480280,0,0.89215,1456,20242025,L,1632,4,BOS,203435,22,20242025,0.948275,55,150,2.65441,3,27,0.465517,35,22,28.879986,2025,jeremy swayman,75,195,Anchorage,USA,2017.0,4.0,18.0,Jeremy Swayman,BOS,G,8250000.0
0,54,49,Lukas Dostal,0,158,3.10042,Dostal,23,7,0,8480843,0,0.90276,1467,20242025,L,1625,1,ANA,183459,23,20242025,0.959183,47,130,2.55097,2,27,0.55102,28,19,31.887233,2025,lukas dostal,74,190,Brno,CZE,2018.0,3.0,23.0,Lukas Dostal,ANA,G,6500000.0
1,55,55,Ukko-Pekka Luukkonen,0,169,3.1965,Luukkonen,24,5,2,8480045,1,0.88657,1321,20242025,L,1490,2,BUF,190333,24,20242025,0.927272,51,165,3.12084,4,25,0.454545,28,21,28.182186,2025,ukkopekka luukkonen,77,223,Espoo,FIN,2017.0,2.0,23.0,Ukko-Pekka Luukkonen,BUF,G,4750000.0
1,51,49,Kevin Lankinen,0,132,2.6227,Lankinen,15,10,0,8480947,1,0.90185,1213,20242025,L,1345,4,VAN,181187,25,20242025,0.959183,47,142,2.82139,2,27,0.55102,23,23,26.723771,2025,kevin lankinen,74,190,Helsinki,FIN,,,,Kevin Lankinen,VAN,G,4500000.0
2,44,43,Linus Ullmark,0,112,2.72364,Ullmark,14,3,0,8476999,2,0.90968,1118,20242025,L,1229,4,OTT,148037,25,20242025,0.930232,40,128,3.11273,3,26,0.604651,15,25,29.887123,2025,linus ullmark,76,223,Lugnvik,SWE,2012.0,6.0,12.0,Linus Ullmark,OTT,G,8250000.0
0,51,50,Stuart Skinner,0,138,2.81398,Skinner,18,4,0,8479973,0,0.89584,1187,20242025,L,1325,3,EDM,176547,26,20242025,0.9,45,146,2.97711,5,24,0.48,21,26,27.018301,2025,stuart skinner,76,215,Edmonton,CAN,2017.0,3.0,16.0,Stuart Skinner,PIT,G,2600000.0
0,49,49,Jacob Markstrom,0,121,2.50084,Markstrom,16,6,0,8474593,0,0.90032,1093,20242025,L,1214,4,NJD,174181,26,20242025,0.959183,47,145,2.99688,2,26,0.530612,20,25,25.09114,2025,jacob markstrom,78,207,Gavle,SWE,2008.0,2.0,1.0,Jacob Markstrom,NJD,G,4125000.0
1,58,55,Karel Vejmelka,0,145,2.58287,Vejmelka,22,8,0,8478872,1,0.9039,1364,20242025,R,1509,1,UTA,202100,26,20242025,0.963636,53,152,2.70757,2,28,0.50909,27,25,26.879762,2025,karel vejmelka,76,221,Trebic,CZE,2015.0,5.0,24.0,Karel Vejmelka,UTA,G,4750000.0
1,53,52,Elvis Merzlikins,0,168,3.17889,Merzlikins,21,5,8,8478007,1,0.8921,1389,20242025,L,1557,1,CBJ,190255,26,20242025,0.980769,51,174,3.29242,1,24,0.461538,26,21,29.461512,2025,elvis merzlikins,75,190,Riga,LVA,2014.0,3.0,16.0,Elvis Merzlikins,CBJ,G,5400000.0
0,61,61,Igor Shesterkin,0,167,2.85866,Shesterkin,29,5,6,8478048,0,0.90462,1584,20242025,L,1751,6,NYR,210308,27,20242025,0.934426,57,171,2.92713,4,34,0.557377,34,26,29.973182,2025,igor shesterkin,73,199,Moscow,RUS,2014.0,4.0,28.0,Igor Shesterkin,NYR,G,11500000.0
0,42,41,Joseph Woll,0,111,2.7269,Woll,14,1,0,8479361,0,0.90871,1105,20242025,L,1216,1,TOR,146540,27,20242025,0.975609,40,132,3.2428,1,24,0.585365,14,26,29.873072,2025,joseph woll,75,212,Dardenne Prairie,USA,2016.0,3.0,1.0,Joseph Woll,TOR,G,3666667.0
2,57,55,Joey Daccord,0,151,2.74941,Daccord,23,5,0,8478916,2,0.90619,1449,20242025,L,1599,2,SEA,197715,27,20242025,0.963636,53,164,2.98611,2,30,0.545454,26,26,29.114634,2025,joey daccord,74,201,Boston,USA,2015.0,7.0,18.0,Joey Daccord,SEA,G,5000000.0
3,47,47,Pyotr Kochetkov,0,121,2.60149,Kochetkov,16,3,8,8481611,3,0.89761,1052,20242025,L,1172,2,CAR,167442,27,20242025,0.957446,45,151,3.24649,2,22,0.468085,18,27,25.197979,2025,pyotr kochetkov,75,196,Penza,RUS,2019.0,2.0,5.0,Pyotr Kochetkov,CAR,G,2000000.0
1,56,53,Mackenzie Blackwood,0,137,2.54991,Blackwood,21,6,2,8478406,1,0.9122,1413,20242025,L,1549,4,"SJS,COL",193418,28,20242025,0.981132,52,159,2.95939,1,29,0.547169,23,27,28.830822,2025,mackenzie blackwood,76,225,Thunder Bay,CAN,2015.0,2.0,12.0,MacKenzie Blackwood,COL,G,5250000.0
0,56,54,Jordan Binnington,0,145,2.68602,Binnington,22,5,6,8476412,0,0.90048,1312,20242025,L,1457,3,STL,194339,28,20242025,0.944444,51,155,2.87127,3,28,0.518518,26,24,26.98995,2025,jordan binnington,74,172,Richmond Hill,CAN,2011.0,3.0,27.0,Jordan Binnington,STL,G,6000000.0
3,53,53,Dustin Wolf,0,140,2.63954,Wolf,16,8,2,8481692,3,0.90961,1409,20242025,L,1549,3,CGY,190942,29,20242025,0.981132,52,147,2.77152,1,29,0.547169,23,26,29.20468,2025,dustin wolf,72,166,Gilroy,USA,2019.0,7.0,28.0,Dustin Wolf,CGY,G,850000.0
2,61,60,Ilya Sorokin,1,158,2.70946,Sorokin,24,6,2,8478009,3,0.90737,1538,20242025,L,1695,4,NYI,209931,30,20242025,0.916666,55,163,2.7952,5,36,0.6,29,29,29.066693,2025,ilya sorokin,75,189,Mezhdurechensk,RUS,2014.0,3.0,18.0,Ilya Sorokin,NYI,G,8250000.0
1,58,58,Filip Gustavsson,1,146,2.55872,Gustavsson,19,6,0,8479406,2,0.91376,1547,20242025,L,1693,5,MIN,205415,31,20242025,0.931034,54,144,2.52367,4,37,0.637931,23,29,29.670666,2025,filip gustavsson,74,184,Skelleftea,SWE,2016.0,2.0,25.0,Filip Gustavsson,MIN,G,3750000.0
1,50,50,Darcy Kuemper,0,100,2.01772,Kuemper,11,7,12,8475311,1,0.92186,1168,20242025,L,1267,5,LAK,178419,31,20242025,0.96,48,152,3.06693,2,34,0.68,16,31,25.564542,2025,darcy kuemper,77,215,Saskatoon,CAN,2009.0,6.0,11.0,Darcy Kuemper,LAK,G,5250000.0
1,62,60,Samuel Montembeault,0,166,2.81834,Montembeault,24,7,0,8478470,1,0.90166,1513,20242025,L,1678,4,MTL,212039,31,20242025,0.916666,55,174,2.95417,5,32,0.533333,28,30,28.489098,2025,samuel montembeault,75,218,Becancour,CAN,2015.0,3.0,16.0,Samuel Montembeault,MTL,G,3150000.0
1,43,42,Logan Thompson,0,105,2.48506,Thompson,6,6,0,8480313,1,0.9104,1067,20242025,R,1172,2,WSH,152109,31,20242025,0.97619,41,166,3.92876,1,25,0.595238,11,30,27.738003,2025,logan thompson,76,207,Calgary,CAN,,,,Logan Thompson,WAS,G,5850000.0
0,50,50,Adin Hill,0,121,2.4692,Hill,13,5,4,8478499,0,0.90641,1172,20242025,L,1293,4,VGK,176413,32,20242025,0.96,48,163,3.32628,2,25,0.5,15,32,26.38581,2025,adin hill,76,222,Comox,CAN,2015.0,3.0,15.0,Adin Hill,VGK,G,6250000.0
1,54,54,Sergei Bobrovsky,0,130,2.43751,Bobrovsky,19,2,4,8475683,1,0.90559,1247,20242025,L,1377,5,FLA,191999,33,20242025,0.962962,52,167,3.13126,2,31,0.574074,21,30,25.818884,2025,sergei bobrovsky,74,180,Novokuznetsk,RUS,,,,Sergei Bobrovsky,FLA,G,10000000.0
1,58,58,Jake Oettinger,0,147,2.58645,Oettinger,18,4,0,8479979,1,0.90875,1464,20242025,L,1611,2,DAL,204604,36,20242025,0.948275,55,188,3.30785,3,34,0.586206,21,34,28.345487,2025,jake oettinger,78,225,Lakeville,USA,2017.0,1.0,26.0,Jake Oettinger,DAL,G,8250000.0
2,63,63,Andrei Vasilevskiy,0,136,2.18002,Vasilevskiy,20,5,8,8476883,2,0.92132,1581,20242025,L,1716,6,TBL,224585,38,20242025,0.984126,62,213,3.41429,1,39,0.619047,24,36,27.506734,2025,andrei vasilevskiy,76,223,Tyumen,RUS,2012.0,1.0,19.0,Andrei Vasilevskiy,TBL,G,9500000.0
1,63,62,Connor Hellebuyck,0,125,2.00461,Hellebuyck,12,3,2,8476945,1,0.92487,1539,20242025,L,1664,8,WPG,224482,47,20242025,1.0,62,211,3.38379,0,44,0.709677,14,46,26.685435,2025,connor hellebuyck,76,207,Commerce,USA,2012.0,5.0,9.0,Connor Hellebuyck,WPG,G,8500000.0
0,5,4,Matt Murray,0,8,2.21317,Murray,2,1,0,8476899,0,0.92156,94,20252026,L,102,0,SEA,13013,0,20252026,0.75,3,4,1.10658,1,3,0.75,2,0,28.217937,2026,matt murray,77,220,Thunder Bay,CAN,2012.0,3.0,22.0,,,,
0,1,0,Marcus Hogberg,0,2,8.89987,Hogberg,0,0,0,8477405,0,0.71428,5,20252026,L,7,0,NYI,809,0,20252026,,0,1,4.44993,0,0,,0,0,31.149598,2026,marcus hogberg,77,232,Orebro,SWE,2013.0,3.0,17.0,,,,
0,1,1,Victor Ostman,0,2,2.09912,Ostman,1,0,0,8484910,0,0.94285,33,20252026,L,35,0,SEA,3430,0,20252026,1.0,1,0,0.0,0,1,1.0,1,0,36.734723,2026,victor ostman,76,205,Danderyd,SWE,,,,,,,
0,3,2,Artur Akhtyamov,0,11,5.23809,Akhtyamov,2,0,0,8482515,0,0.87654,71,20252026,L,81,0,TOR,7560,0,20252026,1.0,2,9,4.28571,0,0,0.0,2,0,38.571428,2026,artur akhtyamov,74,176,Kazan,RUS,2020.0,4.0,13.0,,,,
0,1,0,Hunter Shepard,0,2,3.35351,Shepard,1,0,0,8482411,0,0.83333,10,20252026,L,12,0,OTT,2147,0,20252026,,0,3,5.03027,0,0,,1,0,20.121129,2026,hunter shepard,71,225,Cohasset,USA,,,,,,,
0,3,1,Thomas Milic,0,8,3.46237,Milic,1,0,2,8483114,0,0.87096,54,20252026,L,62,0,WPG,8318,0,20252026,1.0,1,4,1.73118,0,0,0.0,1,0,26.833379,2026,thomas milic,72,175,New Westminster,CAN,2023.0,5.0,23.0,,,,
0,1,0,Vyacheslav Buteyets,0,3,9.0,Buteyets,0,0,0,8483746,0,0.76923,10,20252026,L,13,0,ANA,1200,0,20252026,,0,0,0.0,0,0,,0,0,39.000039,2026,vyacheslav buteyets,76,220,Moscow,RUS,2022.0,6.0,17.0,,,,
0,1,1,Jiri Patera,0,7,7.39219,Patera,1,0,0,8480238,0,0.825,33,20252026,L,40,0,VAN,3409,0,20252026,1.0,1,5,5.28014,0,0,0.0,1,0,42.241146,2026,jiri patera,75,212,Praha,CZE,2017.0,6.0,6.0,,,,
0,1,1,Laurent Brossoit,0,6,6.08622,Brossoit,1,0,0,8476316,0,0.7826,18,20252026,L,23,0,SJS,3549,0,20252026,1.0,1,4,4.05748,0,0,0.0,1,0,23.330523,2026,laurent brossoit,75,203,Port Alberni,CAN,2011.0,6.0,13.0,,,,
0,1,1,Pheonix Copley,0,3,3.07342,Copley,1,0,0,8477831,0,0.89285,25,20252026,L,28,0,LAK,3514,0,20252026,1.0,1,2,2.04894,0,0,0.0,1,0,28.685262,2026,pheonix copley,76,205,North Pole,USA,,,,,,,
0,4,2,Aleksei Kolosov,0,8,3.99944,Kolosov,2,0,0,8482783,0,0.82978,39,20252026,L,47,0,PHI,7201,0,20252026,0.5,1,4,1.99972,1,1,0.5,2,0,23.496745,2026,aleksei kolosov,73,185,Minsk,BLR,2021.0,3.0,14.0,,,,
0,2,1,Brandon Halverson,0,4,4.21916,Halverson,1,0,0,8477990,0,0.80952,17,20252026,L,21,0,TBL,3413,0,20252026,1.0,1,2,2.10958,0,0,0.0,1,0,22.150613,2026,brandon halverson,77,235,Traverse City,USA,2014.0,2.0,29.0,,,,
